kind	key	db	owner_doc	cpp_ref	rust_target	status	test_gate	notes
prepared_statement	CHAR_SEL_CHAR_VOID_STORAGE	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:512; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:628	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_REP_CHAR_VOID_STORAGE_ITEM	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:513; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:629	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_VOID_STORAGE_ITEM_BY_CHAR_GUID	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:514; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:630	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_VOID_STORAGE_ITEM_BY_SLOT	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:515; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:631	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_CHAR_CUF_PROFILES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:517; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:634	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_REP_CHAR_CUF_PROFILES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:518; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:635	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_CUF_PROFILES_BY_ID	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:519; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:636	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_CUF_PROFILES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:520; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:637	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_REP_CALENDAR_EVENT	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:522; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:649	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CALENDAR_EVENT	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:523; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:650	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_REP_CALENDAR_INVITE	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:524; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:651	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CALENDAR_INVITE	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:525; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:652	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_AURA	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:527; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:659	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_AURA_EFFECT	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:528; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:660	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_SPELL	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:529; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:661	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_SPELL_COOLDOWN	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:530; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:662	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_DECLINED_NAME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:531; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:663	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_PET_AURAS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:532; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:664	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_PET_AURA_EFFECTS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:533; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:665	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_PET_SPELL_COOLDOWNS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:534; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:667	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PET_SPELL_COOLDOWN	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:535; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:668	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PET_SPELL_CHARGES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:536; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:669	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_PET_SPELL_CHARGES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:537; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:670	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PET_SPELL_CHARGES	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:538; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:671	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_PET_SPELL_BY_SPELL	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:539; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:672	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PET_SPELL	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:540; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:673	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PET_AURA	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:541; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:674	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	CHAR_INS_PET_AURA_EFFECT	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:542; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:676	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	CHAR_DEL_PET_SPELLS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:544; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:666	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_PET_BY_OWNER	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:545; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:679	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_PET_DECLINEDNAME_BY_OWNER	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:546; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:656	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_CHAR_PET_IDS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:547; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:655	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_CHAR_PETS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:548; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:678	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_PET_DECLINEDNAME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:549; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:657	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_CHAR_PET_DECLINEDNAME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:550; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:658	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_CHAR_PET_NAME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:551; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:680	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_CHAR_PET_SLOT_BY_ID	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:552; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:681	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_CHAR_PET_BY_ID	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:553; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:682	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_ALL_PET_SPELLS_BY_OWNER	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:554; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:683	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_PET_SPECS_BY_OWNER	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:555; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:684	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PET	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:556; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:685	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	CHAR_SEL_ITEMCONTAINER_ITEMS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:558; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:640	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_ITEMCONTAINER_ITEMS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:559; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:641	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_ITEMCONTAINER_ITEM	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:560; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:642	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_ITEMCONTAINER_ITEMS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:561; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:643	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_ITEMCONTAINER_MONEY	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:562; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:644	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_ITEMCONTAINER_MONEY	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:563; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:645	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_ITEMCONTAINER_MONEY	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:564; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:646	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PVPSTATS_MAXID	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:566; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:689	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PVPSTATS_BATTLEGROUND	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:567; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:690	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_PVPSTATS_PLAYER	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:568; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:691	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_PVPSTATS_FACTIONS_OVERALL	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:569; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:692	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_INS_QUEST_TRACK	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:571; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:695	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_QUEST_TRACK_GM_COMPLETE	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:572; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:696	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_QUEST_TRACK_COMPLETE_TIME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:573; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:697	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_UPD_QUEST_TRACK_ABANDON_TIME	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:574; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:698	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_SEL_BLACKMARKET_AUCTIONS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:576; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:701	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	CHAR_DEL_BLACKMARKET_AUCTIONS	characters	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.h:577; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/CharacterDatabase.cpp:702	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
